0.12272,0.26197,-0.20514,-0.14311,-0.00972,0.21853,-0.56058,0.23027,0.1324,-0.05835,-0.04922,0.30182,-0.00871,0.0036,-0.04558,1.10138,0.02492,0.36806,0.11434,-0.00616,-0.05263,0.00475,0.01633,-0.01191,0.00499,-0.00987,0.00356,0.10323,0.00402,-0.17928,-0.00658,-0.01146,-0.00465,0.00263,0.01664,-0.00269,-0.24635,-0.08345,0.00032,-0.10608,0.29167,-0.13561,0.0061,-0.11303,-0.08284,0.03152,-0.14998,-0.02829,-0.07532,-0.09855,-0.90842,-0.07148,0.05892,1.07598,-0.04097,-0.37234,-0.59059,-0.10592,1.12342,1.14184,0.00384,-0.00559,-0.01025,-0.00925,0.00081,-0.01133,0.0031,-0.01046,0.00969,-0.00088,0.0078,0.00791
0.12236,0.2513,-0.19194,-0.12894,-0.01246,0.19862,-0.54968,0.20947,0.0869,-0.06398,-0.05027,0.27057,0.02397,0.00325,-0.04119,0.89423,0.01815,0.33649,0.11914,-0.01495,-0.05047,0.00442,0.01668,-0.01292,0.00478,-0.00977,0.00329,0.11641,-0.00437,-0.16138,-0.00583,-0.01071,-0.00411,0.00243,0.01662,-0.00182,-0.25764,-0.07274,0.01573,-0.09909,0.26905,-0.13588,0.00234,-0.10384,-0.05374,0.00787,-0.12926,-0.03394,-0.06473,-0.09113,-0.88516,-0.06228,0.07698,1.06813,-0.0449,-0.4062,-0.70139,-0.10994,1.20319,1.19048,0.00425,-0.0063,-0.01055,-0.00977,0.00107,-0.01185,0.003,-0.01023,0.00975,-0.00127,0.00773,0.00867
0.1278,0.24862,-0.17626,-0.12472,-0.01796,0.1731,-0.53912,0.18228,0.04552,-0.07762,-0.05006,0.22849,0.06497,0.00243,-0.0292,0.68409,0.01088,0.30088,0.12445,-0.02459,-0.04707,0.00428,0.01805,-0.01455,0.00466,-0.01,0.00324,0.13443,-0.01221,-0.13677,-0.00455,-0.01069,-0.0038,0.00237,0.01704,-0.00104,-0.27057,-0.07121,0.03944,-0.09663,0.24349,-0.13923,-0.00075,-0.09881,-0.03305,-0.00661,-0.10347,-0.05843,-0.05457,-0.08801,-0.85613,-0.05322,0.09195,1.06245,-0.05006,-0.44256,-0.81452,-0.11435,1.28099,1.22529,0.0048,-0.00764,-0.01162,-0.01089,0.0014,-0.01279,0.00277,-0.01031,0.0104,-0.00211,0.00781,0.00974
0.14575,0.23718,-0.169,-0.11753,-0.02085,0.15065,-0.5388,0.15624,0.02382,-0.11485,-0.05195,0.20324,0.07342,0.00033,-0.01176,0.48444,0.00673,0.24183,0.12914,-0.02922,-0.04492,0.00454,0.01843,-0.01483,0.00468,-0.0119,0.00308,0.16152,-0.02063,-0.11668,-0.00425,-0.00805,-0.00207,0.00287,0.01787,0.0011,-0.30222,-0.05767,0.05893,-0.10553,0.25876,-0.11987,-0.02417,-0.1216,-0.02252,0.00296,-0.08573,-0.06942,-0.04056,-0.10408,-0.85138,-0.0278,0.12992,1.04917,-0.04731,-0.45335,-0.93092,-0.10852,1.36278,1.25441,0.00306,-0.006,-0.0125,-0.01048,-0.00096,-0.01384,0.00392,-0.01082,0.01175,-0.00157,0.00682,0.00981
0.17428,0.22661,-0.16966,-0.11716,-0.02316,0.13277,-0.53332,0.12406,0.01977,-0.16652,-0.05674,0.19324,0.05865,-0.00222,0.01045,0.25851,0.00214,0.16573,0.13152,-0.03224,-0.04398,0.00517,0.02003,-0.01543,0.00463,-0.01563,0.00383,0.19316,-0.03086,-0.09882,-0.004,-0.00516,-0.00044,0.00355,0.02001,0.00415,-0.3554,-0.04737,0.08805,-0.12333,0.29777,-0.10865,-0.05946,-0.16206,-0.02468,0.04206,-0.0638,-0.0979,-0.0167,-0.12593,-0.83626,0.0117,0.18414,1.03788,-0.04035,-0.47955,-1.04729,-0.09616,1.46206,1.26685,-0.00065,-0.00359,-0.01518,-0.01032,-0.00491,-0.01555,0.00506,-0.01275,0.01492,-0.00085,0.00588,0.00986
0.19204,0.20963,-0.16197,-0.10565,-0.02174,0.11916,-0.50765,0.08959,0.02617,-0.20707,-0.05769,0.17531,0.03874,-0.0033,0.01293,0.02884,-0.00232,0.08063,0.13513,-0.03473,-0.04663,0.00533,0.02216,-0.01738,0.00459,-0.01852,0.0044,0.22309,-0.03797,-0.08467,-0.00383,-0.00276,0.00101,0.00373,0.02224,0.00728,-0.38892,-0.02808,0.11107,-0.12911,0.31629,-0.07706,-0.09125,-0.18855,-0.03081,0.05255,-0.04835,-0.10674,0.00025,-0.13306,-0.83673,0.04343,0.23632,1.04068,-0.04039,-0.52398,-1.13678,-0.08442,1.54245,1.26393,-0.00281,-0.00275,-0.01764,-0.01117,-0.00739,-0.01777,0.00603,-0.01443,0.01751,-0.0006,0.00556,0.0111
0.19896,0.19116,-0.15754,-0.08982,-0.01998,0.10881,-0.49494,0.06778,0.02489,-0.2259,-0.05568,0.16152,0.01604,-0.00476,0.02032,-0.14191,-0.00541,0.0403,0.13687,-0.03374,-0.04785,0.00489,0.02256,-0.01828,0.00419,-0.02001,0.0041,0.24218,-0.04125,-0.07071,-0.00278,-0.00036,0.00271,0.00428,0.02228,0.00931,-0.39719,-0.01451,0.12319,-0.12482,0.31088,-0.04799,-0.10596,-0.19632,-0.02952,0.04879,-0.03328,-0.12072,0.01135,-0.13589,-0.82399,0.0647,0.27219,1.03313,-0.04379,-0.5865,-1.2216,-0.07822,1.6509,1.229,-0.00383,-0.0017,-0.01852,-0.01086,-0.00913,-0.01882,0.00638,-0.0145,0.01849,-0.00067,0.00482,0.01097
0.20428,0.16233,-0.15763,-0.07799,-0.01876,0.10842,-0.50679,0.06324,0.01814,-0.23543,-0.05405,0.16614,-0.00349,-0.00547,0.02153,-0.22642,-0.00565,0.02618,0.13702,-0.02929,-0.05,0.00503,0.02323,-0.0182,0.00395,-0.02162,0.00419,0.25114,-0.04231,-0.06792,-0.00262,0.00103,0.00362,0.00508,0.02303,0.01047,-0.4073,0.00244,0.12896,-0.11857,0.30888,-0.03004,-0.11879,-0.19671,-0.02423,0.06048,-0.02602,-0.1232,0.02449,-0.13642,-0.79701,0.08535,0.30898,1.00116,-0.04723,-0.66689,-1.30322,-0.0708,1.77769,1.16765,-0.00547,-9e-05,-0.01965,-0.01026,-0.01096,-0.01941,0.00684,-0.01508,0.01972,-0.00021,0.00447,0.01055
0.20059,0.14679,-0.15135,-0.06763,-0.01773,0.10671,-0.5304,0.06838,0.01022,-0.23127,-0.05085,0.15491,-0.00833,-0.0053,0.01607,-0.21313,-0.00489,0.01067,0.13584,-0.0285,-0.0496,0.00495,0.0228,-0.01781,0.00379,-0.02127,0.00395,0.24982,-0.04321,-0.05698,-0.00267,0.00099,0.00378,0.00515,0.02264,0.01017,-0.39532,0.01549,0.12759,-0.11032,0.30284,-0.00192,-0.12348,-0.18924,-0.01084,0.06124,-0.02585,-0.11171,0.03309,-0.14335,-0.78224,0.0945,0.33646,0.96789,-0.04887,-0.73931,-1.3733,-0.06319,1.87624,1.10293,-0.00513,0.00035,-0.01893,-0.00996,-0.01093,-0.01896,0.0069,-0.01479,0.01911,-1e-04,0.00437,0.01017
0.19243,0.15402,-0.13468,-0.06601,-0.0199,0.09099,-0.56246,0.08074,-0.02218,-0.22009,-0.05017,0.1257,0.00619,-0.00609,0.02668,-0.11742,-0.00339,0.01208,0.13437,-0.03367,-0.04896,0.0048,0.02226,-0.01749,0.00384,-0.02044,0.00387,0.24456,-0.04759,-0.04149,-0.00306,0.00014,0.00323,0.00498,0.02215,0.00925,-0.37898,0.01665,0.12814,-0.10149,0.27964,0.00168,-0.12128,-0.17348,0.01885,0.05994,-0.02943,-0.10335,0.03748,-0.14531,-0.74965,0.09436,0.34581,0.92605,-0.05359,-0.81709,-1.43291,-0.06045,1.94593,1.04035,-0.00431,2e-05,-0.01817,-0.0099,-0.01007,-0.01845,0.00662,-0.01446,0.01831,-0.00017,0.00469,0.00994
0.17619,0.17106,-0.12218,-0.0799,-0.02538,0.08755,-0.59295,0.09825,-0.04925,-0.19176,-0.04942,0.09915,0.05503,-0.00596,0.02914,0.02718,-0.00145,0.03196,0.13252,-0.0395,-0.04377,0.00371,0.02074,-0.01763,0.00343,-0.01808,0.00266,0.23555,-0.04925,-0.025,-0.00142,0.00022,0.0039,0.00486,0.01955,0.00845,-0.3516,0.00522,0.12408,-0.11253,0.2573,-0.02101,-0.11882,-0.16524,0.05529,0.02104,-0.03073,-0.10386,0.03642,-0.16043,-0.70966,0.08369,0.32633,0.88208,-0.0537,-0.85538,-1.45686,-0.06239,1.95636,1.04484,-0.00174,-0.00119,-0.01613,-0.00946,-0.00818,-0.01763,0.00581,-0.01236,0.01599,-0.00109,0.00439,0.00955
0.1535,0.19925,-0.10716,-0.12341,-0.03575,0.08096,-0.60358,0.11157,-0.08543,-0.14819,-0.04468,0.0741,0.15692,-0.0043,0.02839,0.1656,-0.00043,0.07666,0.13041,-0.04173,-0.03759,0.00304,0.01933,-0.01704,0.00323,-0.01577,0.00193,0.21649,-0.04621,-0.0129,-0.00133,-0.00102,0.00325,0.0047,0.01777,0.00666,-0.318,-0.00659,0.12167,-0.1347,0.22489,-0.04635,-0.10228,-0.14996,0.08161,-0.00652,-0.03692,-0.0876,0.02733,-0.19887,-0.69223,0.06353,0.2924,0.86062,-0.04785,-0.83462,-1.4382,-0.07181,1.92309,1.07066,0.00045,-0.00215,-0.01433,-0.00906,-0.00598,-0.01645,0.00498,-0.01086,0.01386,-0.00151,0.00485,0.00907
0.12187,0.21527,-0.0894,-0.19363,-0.05246,0.06956,-0.60113,0.12142,-0.11249,-0.08953,-0.0374,0.05242,0.3129,-0.00199,0.0317,0.31315,-0.00104,0.13195,0.12912,-0.04083,-0.03088,0.00264,0.01788,-0.01638,0.00324,-0.0132,0.00143,0.19113,-0.03933,-0.00431,-0.00084,-0.00286,0.00219,0.00417,0.01579,0.00458,-0.27618,-0.01768,0.11187,-0.15048,0.18126,-0.06565,-0.08218,-0.12531,0.09488,-0.02822,-0.03419,-0.0853,0.01003,-0.23272,-0.69227,0.02838,0.24723,0.85828,-0.04541,-0.7882,-1.40555,-0.0897,1.8212,1.12319,0.00275,-0.00376,-0.01254,-0.00906,-0.00354,-0.01507,0.00397,-0.00938,0.01178,-0.0023,0.00508,0.00865
0.07906,0.2267,-0.07666,-0.27371,-0.07477,0.08053,-0.5616,0.12061,-0.11366,-0.02138,-0.02689,0.03737,0.48753,5e-05,-0.00404,0.42127,-0.00444,0.17254,0.1317,-0.0366,-0.02141,0.00191,0.01675,-0.01639,0.00291,-0.0103,0.0005,0.16835,-0.02708,0.00265,0.00018,-0.00449,0.00163,0.0038,0.01355,0.00276,-0.22362,-0.04577,0.09639,-0.16675,0.13347,-0.08525,-0.05962,-0.09467,0.1052,-0.07432,-0.04932,-0.07732,-0.01346,-0.26615,-0.71286,-0.01673,0.19081,0.87176,-0.04623,-0.74551,-1.33597,-0.11145,1.67847,1.1794,0.00586,-0.00574,-0.01048,-0.00921,-0.00069,-0.01387,0.00289,-0.00745,0.00921,-0.00328,0.00539,0.00857
0.03116,0.21173,-0.07059,-0.35835,-0.09708,0.10367,-0.52005,0.12219,-0.08918,0.05726,-0.01705,0.04112,0.64986,0.00045,-0.06163,0.52216,-0.00585,0.18354,0.13619,-0.0237,-0.01453,0.00059,0.01281,-0.01526,0.00265,-0.00723,-0.00142,0.14657,-0.01183,-0.00136,0.00206,-0.00214,0.00352,0.00354,0.00952,0.00244,-0.17065,-0.06152,0.07898,-0.17727,0.08122,-0.10367,-0.05039,-0.05012,0.10196,-0.15652,-0.05396,-0.05849,-0.04157,-0.29164,-0.74232,-0.06768,0.15319,0.89234,-0.0498,-0.69131,-1.25445,-0.13013,1.54624,1.1483,0.0082,-0.0059,-0.00686,-0.00738,0.00082,-0.01235,0.00246,-0.00428,0.0058,-0.00367,0.00391,0.00745
0.00188,0.16624,-0.06957,-0.44828,-0.10944,0.14421,-0.50323,0.134,-0.04591,0.11486,-0.00262,0.05232,0.76925,0.00323,-0.15482,0.61835,-0.004,0.16901,0.13601,-0.00246,-0.01196,-0.00025,0.01065,-0.01496,0.00239,-0.00535,-0.00279,0.12661,0.01093,-0.01169,0.00324,-0.00055,0.00478,0.00342,0.00724,0.00249,-0.13379,-0.07206,0.06499,-0.18856,0.0418,-0.12451,-0.05351,-0.00724,0.09836,-0.21803,-0.05782,-0.04363,-0.0616,-0.31335,-0.78018,-0.10733,0.13129,0.91384,-0.05082,-0.6244,-1.15398,-0.13786,1.40595,1.09287,0.00993,-0.00632,-0.00472,-0.0065,0.00193,-0.01162,0.0023,-0.00218,0.00371,-0.00391,0.00306,0.00716
-0.02637,0.10922,-0.06283,-0.51099,-0.10863,0.18392,-0.47411,0.14697,-0.00239,0.17244,0.01296,0.05839,0.8009,0.00538,-0.23483,0.69421,0.00127,0.13704,0.13613,0.0207,-0.01398,-0.00105,0.00809,-0.01396,0.00219,-0.00332,-0.00395,0.10797,0.03417,-0.02649,0.00417,0.00118,0.0059,0.00322,0.0049,0.00245,-0.0791,-0.06991,0.0494,-0.19573,-0.00227,-0.13799,-0.05511,0.04294,0.09054,-0.2717,-0.05678,-0.01699,-0.08187,-0.33131,-0.81636,-0.14206,0.11185,0.93898,-0.05212,-0.56727,-1.04474,-0.14271,1.2779,1.01659,0.01108,-0.0064,-0.00256,-0.00524,0.00294,-0.01052,0.00209,-0.00013,0.00164,-0.00388,0.00213,0.00659
-0.03724,0.06284,-0.05557,-0.56028,-0.10402,0.21309,-0.45056,0.15793,0.02281,0.20008,0.02511,0.07092,0.76622,0.00492,-0.28759,0.75396,0.00582,0.10843,0.1341,0.03983,-0.01897,-0.00146,0.00679,-0.01393,0.00218,-0.00206,-0.00472,0.09709,0.05369,-0.04327,0.00495,0.0024,0.00677,0.00285,0.00375,0.00274,-0.04652,-0.06797,0.03582,-0.21047,-0.02382,-0.1565,-0.06222,0.06796,0.0765,-0.31108,-0.05534,-0.00349,-0.09296,-0.35281,-0.85572,-0.16177,0.09641,0.96068,-0.04873,-0.49904,-0.95686,-0.13829,1.13424,0.93493,0.01207,-0.00699,-0.00132,-0.0049,0.00375,-0.01021,0.00209,0.00102,0.00044,-0.00401,0.00155,0.00688
-0.04603,0.00447,-0.04446,-0.59596,-0.09474,0.2444,-0.40531,0.16447,0.04233,0.21138,0.04342,0.07952,0.69083,0.0033,-0.31998,0.77232,0.01154,0.06161,0.13352,0.06266,-0.02702,-0.00204,0.00605,-0.0143,0.00188,-0.00089,-0.00554,0.09462,0.0779,-0.06183,0.00586,0.00309,0.00757,0.0027,0.00258,0.00293,0.001,-0.07719,0.02706,-0.22569,-0.0442,-0.18188,-0.06642,0.09882,0.06625,-0.34812,-0.06337,0.01592,-0.10409,-0.37253,-0.89516,-0.17974,0.08337,0.99581,-0.04462,-0.42716,-0.84669,-0.13172,0.98027,0.84565,0.01348,-0.00757,-0.00016,-0.00481,0.00458,-0.01001,0.00195,0.00217,-0.00083,-0.00439,0.0012,0.00705
-0.05242,0.01005,-0.02236,-0.63511,-0.10975,0.23572,-0.32921,0.14311,0.03441,0.21156,0.04587,0.06746,0.58038,-0.00736,-0.30823,0.73582,0.00883,0.01677,0.13233,0.06326,-0.02929,-0.0022,0.00598,-0.01463,0.00176,-4e-05,-0.00568,0.09196,0.08096,-0.0604,0.00642,0.00276,0.00746,0.0023,0.00209,0.00279,0.03733,-0.09082,0.02267,-0.23723,-0.06015,-0.22091,-0.07417,0.12393,0.08372,-0.35891,-0.0677,0.017,-0.11317,-0.37791,-0.9212,-0.18883,0.0785,1.0108,-0.0411,-0.36643,-0.7507,-0.12051,0.82714,0.76974,0.01428,-0.00862,0.00019,-0.00522,0.00545,-0.00982,0.00161,0.00259,-0.00138,-0.00481,0.0012,0.00748
-0.04698,0.05312,-0.00199,-0.67862,-0.1282,0.19689,-0.2724,0.11771,0.01815,0.20417,0.03773,0.05463,0.42785,-0.01715,-0.23884,0.69198,0.00308,-0.00194,0.13127,0.0517,-0.02949,-0.00238,0.00589,-0.01493,0.00163,0.00029,-0.00578,0.09169,0.07071,-0.05294,0.00682,0.00276,0.0076,0.00207,0.00173,0.00288,0.05152,-0.09388,0.02347,-0.25245,-0.06374,-0.25708,-0.09186,0.12758,0.11162,-0.36792,-0.06681,0.01991,-0.12128,-0.38492,-0.94841,-0.19258,0.08868,1.02504,-0.03585,-0.29569,-0.64714,-0.10398,0.68978,0.66445,0.0147,-0.00892,0.00045,-0.00543,0.00568,-0.0098,0.00142,0.00275,-0.00171,-0.0051,0.00113,0.00758
-0.02992,0.07861,-0.00387,-0.70448,-0.12001,0.16807,-0.23516,0.10052,0.02177,0.18025,0.02968,0.07274,0.23457,-0.01672,-0.13314,0.64345,-0.00049,-0.00913,0.12546,0.0457,-0.02831,-0.00222,0.00618,-0.01482,0.00178,7e-05,-0.00542,0.08922,0.06528,-0.05528,0.00611,0.00222,0.00711,0.00202,0.00226,0.00263,0.05774,-0.09633,0.01873,-0.26499,-0.04567,-0.30118,-0.1074,0.1333,0.13243,-0.35296,-0.07739,0.02676,-0.12799,-0.38725,-0.98326,-0.19011,0.10597,1.04863,-0.03065,-0.23323,-0.54633,-0.08275,0.53859,0.54463,0.01441,-0.00886,0.00019,-0.00555,0.00568,-0.00985,0.00149,0.00229,-0.00143,-0.00489,0.00148,0.00764
-0.00165,0.07469,-0.01146,-0.72481,-0.09095,0.15517,-0.23103,0.09695,0.03372,0.145,0.03213,0.08764,0.02389,-0.00849,-0.04109,0.61642,-1e-04,-0.00906,0.11623,0.04899,-0.02781,-0.00177,0.00661,-0.0144,0.00195,-0.00059,-0.00494,0.08524,0.068,-0.05634,0.00531,0.00142,0.00651,0.00214,0.00298,0.00223,0.05293,-0.09214,0.01671,-0.27177,-0.00683,-0.34414,-0.1229,0.12757,0.16012,-0.31867,-0.08063,0.02689,-0.13714,-0.3793,-1.02084,-0.1854,0.12449,1.07931,-0.02904,-0.19359,-0.44844,-0.06124,0.40079,0.417,0.01375,-0.00825,-0.00019,-0.0056,0.0051,-0.00981,0.00172,0.00156,-0.00087,-0.0046,0.00171,0.00732
0.03692,0.06536,-0.02571,-0.75034,-0.0669,0.16042,-0.25902,0.10078,0.04261,0.1063,0.03258,0.11165,-0.16688,-0.00268,0.0074,0.60919,-0.00033,0.00967,0.1044,0.05366,-0.02345,-0.00091,0.00707,-0.01337,0.00236,-0.00167,-0.00425,0.07529,0.07136,-0.05379,0.00377,0.00053,0.0057,0.00244,0.00431,0.00162,0.02682,-0.07549,-0.00342,-0.27508,0.03904,-0.39867,-0.14087,0.11992,0.21334,-0.27153,-0.08758,0.0267,-0.14873,-0.36025,-1.06044,-0.17442,0.14018,1.07836,-0.02968,-0.15861,-0.35083,-0.0381,0.25209,0.29518,0.0124,-0.00704,-0.00073,-0.00535,0.00411,-0.00966,0.00232,0.00044,5e-05,-0.00377,0.002,0.00688
0.05772,0.04685,-0.03295,-0.75935,-0.05402,0.18162,-0.2868,0.10953,0.0462,0.08464,0.03425,0.11554,-0.28585,-0.00104,0.02214,0.62804,0.00077,0.03221,0.09894,0.05648,-0.01728,-0.00035,0.00717,-0.01263,0.0027,-0.00173,-0.00359,0.06909,0.07365,-0.04084,0.0029,-0.00024,0.00475,0.00212,0.00508,0.0011,0.02457,-0.06577,-0.01688,-0.28102,0.06221,-0.46969,-0.15926,0.13681,0.29487,-0.24338,-0.08826,0.02321,-0.16123,-0.3339,-1.06258,-0.16499,0.15592,1.03831,-0.0319,-0.13833,-0.26371,-0.01823,0.11777,0.18305,0.01149,-0.00722,-0.0012,-0.00539,0.00423,-0.00932,0.0023,-0.00023,0.00056,-0.00332,0.00232,0.00708
0.04607,0.03551,-0.0186,-0.74359,-0.05734,0.18827,-0.28269,0.11198,0.02801,0.0979,0.03323,0.09121,-0.31908,-0.00371,0.0093,0.64015,0.00089,0.0546,0.09694,0.05155,-0.01315,-0.00068,0.00582,-0.01222,0.00268,-0.00073,-0.00445,0.06052,0.06811,-0.02466,0.00338,0.00097,0.00579,0.00208,0.00398,0.00124,0.07477,-0.05184,-0.03865,-0.28493,0.03914,-0.52872,-0.17255,0.17768,0.39571,-0.26674,-0.09251,0.04848,-0.17127,-0.3037,-1.03705,-0.15895,0.16338,0.97391,-0.03394,-0.12479,-0.18922,-0.00215,0.00405,0.08661,0.0124,-0.00705,0.00031,-0.00473,0.00456,-0.00888,0.00264,0.00091,-0.00069,-0.00319,0.00162,0.00688
0.02127,-0.00014,-0.0117,-0.71586,-0.05705,0.19429,-0.26881,0.11561,0.02271,0.12744,0.03852,0.07506,-0.27053,-0.00406,0.01544,0.65512,0.00268,0.05826,0.09229,0.05173,-0.00276,-0.00146,0.0047,-0.01237,0.00243,0.0007,-0.00543,0.04585,0.06893,-0.00488,0.00463,0.0018,0.00678,0.00208,0.00224,0.00124,0.14507,-0.03847,-0.06589,-0.27679,0.01658,-0.55295,-0.16975,0.20393,0.44408,-0.29853,-0.08315,0.05044,-0.17623,-0.26443,-1.04071,-0.15578,0.14357,0.93352,-0.03508,-0.11038,-0.13069,0.00615,-0.05243,0.03542,0.01401,-0.00765,0.00173,-0.00429,0.00554,-0.00849,0.00238,0.00245,-0.0022,-0.0037,0.00111,0.0067
-0.00884,-0.06184,-0.00252,-0.67519,-0.06066,0.23027,-0.24596,0.12307,0.02712,0.1633,0.05016,0.06315,-0.15691,-0.00832,-0.03834,0.66195,0.00828,0.0327,0.08665,0.05919,0.00301,-0.0023,0.0032,-0.01229,0.00222,0.00252,-0.00631,0.03115,0.07725,0.002,0.00555,0.00301,0.00757,0.00174,0.00072,0.00135,0.22344,-0.02097,-0.09127,-0.26518,0.00474,-0.55245,-0.16269,0.21099,0.46645,-0.33617,-0.0778,0.07436,-0.17678,-0.23301,-1.04428,-0.15551,0.12024,0.9192,-0.03568,-0.10836,-0.1052,0.01019,-0.07292,0.00501,0.01533,-0.00866,0.00306,-0.00377,0.00701,-0.00792,0.00198,0.00404,-0.00373,-0.00388,0.00075,0.00697
-0.03287,-0.11853,0.00656,-0.65038,-0.07471,0.26083,-0.2207,0.12556,0.03274,0.19538,0.0606,0.04963,0.01612,-0.01301,-0.11974,0.6543,0.01207,-0.00786,0.08109,0.06517,0.00957,-0.00327,0.00188,-0.0122,0.00185,0.0036,-0.00747,0.01872,0.08377,0.01066,0.00709,0.00448,0.00893,0.00226,-0.00122,0.00151,0.28275,-0.00924,-0.09964,-0.25434,0.00772,-0.55796,-0.15484,0.19906,0.46968,-0.37384,-0.05693,0.07243,-0.17528,-0.20748,-1.03312,-0.15799,0.09505,0.91658,-0.03828,-0.1281,-0.10968,0.00981,-0.05917,-0.01268,0.01652,-0.00859,0.00419,-0.00273,0.00753,-0.00758,0.00162,0.00578,-0.00498,-0.00431,9e-05,0.00624
-0.03716,-0.15455,0.00928,-0.65269,-0.09704,0.27257,-0.21023,0.11928,0.03922,0.19679,0.05722,0.0476,0.20796,-0.01563,-0.20233,0.63562,0.01028,-0.0365,0.07784,0.05928,0.01309,-0.00324,0.00236,-0.01221,0.00189,0.00347,-0.00732,0.01328,0.07905,0.01552,0.00702,0.00358,0.00823,0.00252,-0.00095,0.00092,0.29079,0.00915,-0.08944,-0.23477,0.03417,-0.52537,-0.15273,0.15175,0.44265,-0.35416,-0.0279,0.06028,-0.17623,-0.18309,-1.05063,-0.16249,0.08129,0.93919,-0.04317,-0.16284,-0.11212,0.00689,-0.03334,0.00273,0.0166,-0.00895,0.0035,-0.00294,0.00788,-0.00761,0.00129,0.00571,-0.00453,-0.00455,0.00052,0.00611
-0.03578,-0.19019,0.01037,-0.64888,-0.1137,0.28224,-0.2251,0.11964,0.04801,0.1941,0.05482,0.04657,0.38329,-0.01635,-0.29436,0.64331,0.00925,-0.0585,0.07743,0.05609,0.01287,-0.00344,0.00265,-0.01217,0.00165,0.00272,-0.00718,0.01424,0.07597,0.01627,0.00703,0.00303,0.0079,0.00301,-0.00113,0.00063,0.27433,0.02485,-0.06986,-0.21654,0.05111,-0.48338,-0.15278,0.09892,0.39968,-0.3309,0.00656,0.03779,-0.18001,-0.16675,-1.06546,-0.16853,0.07113,0.97685,-0.04916,-0.21122,-0.10723,0.00285,-0.00537,0.02068,0.0163,-0.00805,0.00297,-0.00284,0.00718,-0.00767,0.00099,0.00547,-0.00406,-0.00489,0.00073,0.00511
-0.03723,-0.21654,0.01225,-0.62966,-0.12562,0.27322,-0.254,0.12481,0.03683,0.19564,0.05476,0.04994,0.54535,-0.01417,-0.37176,0.67572,0.00641,-0.04285,0.0779,0.05609,0.01085,-0.00336,0.00363,-0.01251,0.00161,0.00238,-0.00666,0.01609,0.07692,0.01086,0.00722,0.00167,0.00704,0.00312,-0.00072,1e-04,0.26312,0.02321,-0.04084,-0.20377,0.04211,-0.46105,-0.13708,0.06975,0.35909,-0.3055,0.02674,0.02168,-0.17825,-0.155,-1.0453,-0.17279,0.04149,1.00279,-0.05433,-0.26167,-0.11681,-0.00458,0.05536,0.04446,0.01618,-0.0085,0.00191,-0.00338,0.00733,-0.00784,0.00038,0.00492,-0.00333,-0.00542,0.00126,0.00499
-0.03451,-0.24505,0.01249,-0.60611,-0.13087,0.24372,-0.2997,0.13202,0.02326,0.20537,0.05507,0.06304,0.69114,-0.01022,-0.40844,0.71,0.00356,-0.02785,0.07633,0.05909,0.01092,-0.00323,0.00378,-0.01252,0.00177,0.0021,-0.00628,0.01198,0.08008,0.00401,0.00694,0.00077,0.00616,0.00292,-0.00064,-0.00038,0.24717,0.01781,-0.02118,-0.18624,0.02705,-0.4429,-0.1106,0.04573,0.29978,-0.28704,0.04883,-0.01309,-0.17474,-0.13656,-1.01732,-0.18059,-0.00595,1.03474,-0.05888,-0.32262,-0.1355,-0.01629,0.14749,0.06682,0.01591,-0.00876,0.00141,-0.00374,0.00738,-0.00788,9e-05,0.00455,-0.00287,-0.00571,0.00159,0.00486
-0.0304,-0.24621,0.02135,-0.59078,-0.14639,0.19573,-0.34574,0.13051,-0.01221,0.21399,0.04741,0.06897,0.82168,-0.01063,-0.44546,0.73456,-0.00383,0.00118,0.07804,0.05156,0.01263,-0.00303,0.00408,-0.01255,0.00186,0.00163,-0.00602,0.01195,0.07237,0.00392,0.00694,2e-05,0.00566,0.003,-0.00066,-0.00074,0.22168,0.00379,-0.01222,-0.16903,0.00547,-0.42124,-0.08886,0.03104,0.24904,-0.27379,0.06124,-0.05512,-0.17566,-0.12059,-0.99707,-0.18659,-0.0436,1.04971,-0.06543,-0.40176,-0.13963,-0.0274,0.23154,0.09488,0.01566,-0.0087,0.00101,-0.00392,0.00707,-0.00795,-8e-05,0.00422,-0.00245,-0.00598,0.00171,0.00452
-0.01975,-0.23921,0.02408,-0.57622,-0.15775,0.14817,-0.39093,0.12827,-0.045,0.21575,0.03363,0.0939,0.91716,-0.01236,-0.4777,0.76573,-0.01149,0.04481,0.07928,0.04253,0.01092,-0.00258,0.00454,-0.01225,0.00207,0.00139,-0.00548,0.01317,0.06283,-0.00806,0.00658,-0.00094,0.00482,0.00292,-0.00014,-0.00125,0.19036,-0.00619,-0.01449,-0.15602,0.00788,-0.39005,-0.07531,-0.00298,0.20023,-0.26111,0.06083,-0.08187,-0.17276,-0.11057,-0.97402,-0.19353,-0.07129,1.07001,-0.0683,-0.46393,-0.14951,-0.03715,0.30345,0.12508,0.01504,-0.00893,0.00039,-0.00411,0.0071,-0.00782,-0.00025,0.00364,-0.00191,-0.0059,0.00204,0.00459
