-15.12557,198.265,4.09994,-10.28659,201.11789,3.14971,-17.9104,202.36138,2.99229,-4.92414,201.27469,-4.6869,-21.57515,204.12906,-4.44516,-0.83286,187.49006,-10.90478,-31.55387,193.97704,-14.94939,20.52228,179.91991,-0.11162,-56.03033,199.40894,-12.77729,9.86588,183.60741,14.82084,-43.99043,204.21549,-0.9865,-9.16287,140.23617,-17.19424,-30.92674,141.00582,-17.40476,7.49649,106.01414,-11.77147,-30.99616,103.89383,-6.04454,13.91289,74.6931,-21.57499,-25.98944,73.5141,-18.94178
-14.96811,197.12961,6.13841,-10.53874,199.44917,4.08826,-17.79974,201.44593,3.89504,-5.30151,199.82722,-4.22902,-21.99393,203.52932,-3.91849,-1.23357,186.33481,-10.8277,-31.8951,192.52174,-15.39994,21.52937,177.92839,-2.21741,-56.09077,196.21796,-16.36616,10.72912,182.24901,12.28853,-41.83304,199.42843,-3.04388,-9.5755,139.02598,-17.45519,-30.75473,139.18879,-17.36031,8.34681,105.60019,-11.51547,-30.71493,103.19958,-5.25299,13.88166,74.1417,-21.64328,-25.87363,73.32458,-18.94482
-15.2563,195.80516,7.08266,-10.56059,198.29447,4.91763,-18.43949,199.95269,4.55106,-5.50207,198.92103,-3.82102,-22.61352,202.15103,-4.13499,-1.16269,185.62815,-10.80629,-32.18555,191.48202,-15.60844,22.21589,177.04898,-3.32346,-56.75604,191.80751,-17.39486,11.85913,180.03718,10.68206,-43.50296,195.32306,-7.06121,-9.3874,138.42007,-17.6779,-30.67342,138.39943,-17.17918,8.79929,105.4454,-11.04271,-30.2409,102.7337,-4.54784,14.06782,74.09497,-22.03804,-25.80477,72.96102,-18.31518
-16.33187,194.3727,6.63543,-10.80247,196.61435,5.89275,-18.38542,198.14067,5.10686,-5.76409,197.21067,-2.49775,-22.49611,200.42785,-3.00109,-0.9454,184.423,-10.30117,-32.21907,189.63851,-13.10116,23.10861,176.13595,-4.21763,-56.03504,187.57773,-19.36875,12.42598,179.11271,9.49774,-44.30499,189.92035,-5.32949,-9.07755,137.36196,-18.09051,-30.54927,137.3928,-17.30069,9.23516,105.05147,-10.4658,-29.91225,102.44384,-3.37432,13.96957,73.75867,-22.21143,-25.7114,72.97012,-18.10759
-16.49913,192.78026,7.07519,-11.01147,194.79321,6.55891,-18.74337,196.64733,6.20913,-5.99323,195.80201,-1.70411,-22.76354,198.97731,-1.92758,-0.91387,183.3431,-9.92694,-32.12702,188.27055,-12.9118,23.42612,174.57474,-4.58133,-53.74447,182.80751,-22.2142,11.87264,177.54449,8.29787,-42.886,186.13074,-6.73012,-9.07901,136.31662,-18.13822,-30.51056,136.30926,-17.77139,9.38211,104.92508,-9.76795,-29.41719,101.80417,-2.65927,14.2433,73.44625,-22.18919,-25.41878,72.96489,-18.15774
-16.40518,190.99982,7.79379,-11.08506,193.40411,7.13505,-18.39444,194.78646,6.93053,-6.31453,194.4699,-1.32574,-22.90155,197.41726,-0.89655,-0.67945,182.15327,-9.97162,-31.8994,186.36091,-12.56422,22.71879,172.67397,-5.73479,-52.20301,178.1144,-23.92621,11.81749,174.91318,8.19164,-43.6687,180.52752,-5.95303,-8.53926,135.25114,-19.19108,-30.23753,135.15419,-18.19101,10.05493,104.32661,-9.0178,-29.03996,101.03742,-2.17127,14.00757,73.36474,-22.29671,-25.04848,72.75164,-18.04138
-14.97856,188.56275,9.20053,-11.33103,191.51978,8.05528,-18.90064,192.81552,7.74963,-6.61315,193.1356,0.40642,-23.10355,195.4906,-0.3632,-0.99057,180.58333,-9.75503,-31.98059,184.18237,-11.94816,22.11834,170.63537,-6.04746,-50.30127,173.60128,-24.72803,10.96267,172.95357,7.03427,-42.26095,175.60929,-6.67972,-8.59763,134.38566,-20.06396,-30.08265,134.0628,-18.86425,10.419,104.28206,-8.43476,-28.64504,100.49273,-1.96245,14.61584,73.75726,-22.24122,-24.97873,72.38064,-18.06995
-14.84297,186.76165,10.10703,-11.31732,189.79332,9.03806,-18.83655,190.79652,8.73403,-6.52281,191.623,0.70389,-23.16557,193.61145,0.75372,-0.51753,179.15935,-9.46697,-32.41729,182.36279,-12.80502,21.78406,168.50263,-5.15498,-49.10247,169.64183,-25.17327,9.43844,171.17784,7.08906,-42.65261,167.81387,-7.75277,-8.09965,133.30211,-21.15397,-29.46778,132.98675,-19.52575,11.16041,103.78866,-8.20619,-28.24578,100.16113,-1.50213,14.51362,73.31747,-22.33637,-24.86557,72.52082,-17.92397
-14.37173,185.07197,10.51835,-11.27077,187.8522,9.8564,-18.78975,189.06156,9.14371,-6.39354,189.81676,1.23362,-23.28266,191.73856,1.16117,-0.34736,177.81958,-8.86143,-32.85926,179.88781,-12.5233,20.8324,166.04412,-3.89314,-47.93887,165.57614,-24.93718,8.58073,169.34502,7.46247,-42.88829,161.35819,-8.39941,-7.67407,132.16922,-21.55229,-29.43441,131.68351,-20.27339,11.38882,103.74229,-7.85948,-27.85747,99.86739,-1.38751,14.74046,73.2833,-21.70096,-24.77366,72.34315,-17.86331
-14.56129,183.11095,11.19718,-11.41828,186.16467,10.39271,-18.69023,187.00947,9.71606,-6.32957,187.82458,1.33035,-23.51614,189.81451,1.50494,-0.1783,176.24365,-8.47557,-33.14805,177.77131,-11.64786,19.86219,163.02662,-2.87442,-47.32346,161.92612,-24.29874,7.28488,167.38032,8.107,-42.14063,155.19482,-8.7532,-6.88885,131.22392,-22.40337,-28.80624,130.60532,-20.97937,11.91597,103.57366,-7.47346,-28.01092,99.41222,-0.93498,14.73853,72.88941,-21.46736,-24.94805,72.14276,-17.91048
-14.4369,181.24404,11.4251,-11.30536,184.41835,10.64878,-18.85259,185.29379,10.1315,-6.34351,186.53111,2.03495,-23.34644,188.11816,2.25353,-0.04018,174.48508,-8.40294,-33.46087,175.38003,-10.81463,19.20353,160.30384,-0.92849,-46.66414,158.39316,-23.81562,4.6121,164.50746,7.45863,-42.52152,148.72833,-8.02429,-6.34199,130.22779,-23.30757,-28.61203,129.6844,-21.79737,12.80853,103.09133,-7.43134,-27.67711,99.41903,-0.84501,15.29787,72.61625,-21.07239,-24.92454,72.18347,-17.63025
-14.42149,179.75337,11.67077,-11.23687,182.78366,10.91846,-18.66415,183.39857,10.70087,-6.20982,185.10775,2.4571,-23.39201,186.51903,2.77778,0.4503,172.64814,-7.97385,-33.52235,173.14155,-10.21429,17.51539,158.40519,3.34665,-45.52984,154.70292,-22.54328,3.73327,161.78567,8.80234,-42.58602,143.92895,-6.02619,-6.07282,129.40526,-23.80559,-28.19744,128.91343,-22.38245,13.25197,102.91351,-7.59611,-27.41193,99.29805,-0.7668,16.16653,71.97887,-20.97138,-24.91843,72.28825,-17.7706
-15.17658,178.52664,10.84674,-11.14814,181.20251,10.91134,-18.69583,182.27215,11.08999,-5.94266,183.44161,3.13909,-23.35271,184.77117,2.87118,0.5756,170.90319,-8.01264,-33.56941,171.03386,-10.17942,15.6397,154.4576,2.43262,-44.4358,151.5388,-21.89827,1.28294,159.80984,9.72512,-42.28529,137.58496,-6.99908,-5.29463,128.45064,-24.85651,-27.61057,128.0245,-23.1926,13.97537,102.80402,-7.78398,-27.44516,99.15157,-0.53124,16.78288,71.73964,-20.55437,-24.78559,72.13949,-17.88804
-14.97414,176.95024,11.40369,-11.25252,179.7944,10.87187,-18.39781,180.56149,10.82976,-5.96498,182.17017,3.24517,-23.1343,183.26002,2.93463,0.54609,169.29596,-7.82885,-33.31709,169.03816,-10.13904,13.83651,151.76504,4.17127,-43.27321,148.55263,-20.20421,-1.13365,158.47171,13.60196,-41.36236,131.87888,-5.09033,-4.99938,127.61843,-25.72178,-27.11655,127.06873,-24.27134,14.6907,102.65028,-7.45065,-27.57601,99.30006,-0.76163,16.97843,71.4483,-20.73207,-24.79683,72.21562,-17.85004
-14.99727,175.80774,11.46861,-11.00492,178.59194,11.0059,-18.08509,179.28537,10.79778,-5.66772,180.8736,2.76197,-22.44891,181.9849,2.49226,1.10225,167.49753,-7.0995,-32.33055,167.42729,-9.72474,11.94073,149.27381,5.58514,-41.58879,144.69348,-16.36924,-4.84354,156.57559,13.96524,-41.07823,126.57083,-4.09362,-4.10958,126.86414,-25.51509,-26.78325,126.09995,-24.86884,15.51127,102.82001,-7.17564,-27.12855,99.15606,-0.63089,17.08533,71.5107,-20.82342,-24.61279,72.17994,-17.71014
-15.08435,174.53002,11.56257,-10.67246,177.46482,10.99704,-17.86009,178.05815,10.65441,-5.35924,179.9294,2.54346,-21.97903,180.73271,2.05576,1.49137,166.18996,-7.31344,-31.50497,165.64306,-8.54436,9.36003,146.86907,7.27167,-39.71043,141.62492,-13.80827,-6.08232,154.15455,16.32254,-41.24852,122.20818,-3.24918,-3.77147,125.99775,-26.05955,-26.3266,125.22611,-25.02546,16.01805,102.96505,-6.69778,-27.01523,99.10719,-0.22684,16.7034,71.3704,-20.61489,-24.85671,72.2537,-17.78096
-14.83346,173.42723,11.10831,-10.26668,176.96873,10.69761,-17.66248,177.31615,10.20768,-5.00179,179.35439,2.3602,-21.84068,179.71068,2.10834,1.90075,165.12465,-7.20025,-30.75367,164.53241,-7.69327,6.766,144.93814,7.47702,-38.13879,139.39466,-11.28362,-8.60318,152.58577,17.08475,-41.05268,118.73184,-2.20652,-3.53477,125.4107,-27.07264,-25.68551,124.51934,-25.44964,16.37653,102.9315,-6.32707,-26.79675,99.18928,0.2028,16.85872,71.4187,-20.37775,-24.75196,72.15191,-17.9586
-14.73127,173.0565,10.95737,-10.04907,176.60956,10.29781,-17.36826,176.50749,10.19882,-4.42699,178.79468,2.34878,-21.68584,179.12495,1.34501,2.72419,164.16087,-7.45655,-30.36318,163.53128,-7.62216,5.43752,143.55114,7.73917,-36.95718,137.51983,-8.95793,-12.08726,150.62698,16.2817,-40.71081,116.81434,-2.53167,-2.856,124.8188,-27.2314,-25.26889,124.08635,-25.80356,16.96225,102.77236,-5.66721,-26.74412,99.14735,0.59639,16.95743,71.48431,-20.33886,-24.72023,72.07296,-17.9307
-14.13538,172.87972,10.61356,-9.83253,176.44153,10.09232,-17.04296,176.37197,9.463,-4.18868,178.4711,1.81287,-21.23553,178.63855,1.04049,3.27793,163.74525,-7.61462,-29.95043,162.55999,-6.87983,4.75176,142.53636,6.63127,-36.14735,135.85899,-7.59233,-12.13086,148.00718,18.08588,-39.52233,115.80501,-1.52293,-2.14925,124.36827,-27.24808,-24.48735,123.46432,-25.48095,17.86807,103.38941,-4.68776,-26.32027,98.96902,0.92056,16.6025,71.62562,-20.34577,-24.83971,72.03782,-17.96605
-13.67408,173.11042,10.6434,-9.44776,176.66609,9.85193,-16.72874,176.53176,9.42955,-3.97153,178.56704,1.3353,-21.18068,178.21597,0.81643,3.90698,163.56375,-8.24102,-29.62725,162.39243,-7.70712,4.37137,141.82173,6.40133,-35.49101,135.50083,-6.92902,-12.80226,145.61548,17.89709,-38.76424,115.41273,-0.19594,-1.68242,123.95202,-27.05047,-24.08434,123.08617,-25.1827,17.71735,102.00561,-4.79361,-25.84183,98.6036,1.20874,16.80325,71.44862,-20.30306,-24.57304,71.90155,-17.824
-12.40314,173.03969,9.69042,-9.10064,176.7992,9.13893,-16.08312,176.64278,9.16576,-3.82601,178.63514,1.00114,-20.53051,178.45484,0.15456,4.2146,163.70888,-8.38839,-28.95214,162.38697,-8.3271,4.85351,142.24496,4.62967,-34.69366,135.67019,-6.15113,-13.64577,143.75898,15.82044,-35.99454,119.25031,5.12979,-0.87757,123.77324,-26.73463,-23.35793,122.77054,-24.91336,18.25143,102.33344,-3.31148,-25.46395,98.38896,1.66187,16.94066,71.31085,-20.0172,-24.53068,71.97833,-17.84579
-12.53127,173.93517,10.35738,-8.95178,177.1309,8.69942,-16.09175,177.36793,8.14657,-3.59197,179.41335,-0.13748,-20.55963,178.85318,-0.41872,4.79254,164.15598,-9.53288,-28.7171,162.31997,-9.03974,6.21734,142.82568,3.86243,-34.27463,135.75167,-5.42876,-11.7116,141.45063,16.17838,-35.42101,119.39459,6.75083,-0.28933,123.6914,-25.88833,-22.81654,122.63472,-24.12986,18.19983,101.31355,-3.37525,-25.09015,97.89179,2.1696,16.72007,71.32374,-20.12645,-24.19006,71.85598,-17.9883
-11.26699,174.60945,8.6309,-8.5908,178.28808,7.8936,-15.63544,177.86358,7.53879,-3.2228,180.2293,-1.27542,-20.4912,179.19437,-1.39256,5.13472,165.06826,-9.77842,-28.55509,162.59839,-9.05195,7.5859,144.15174,3.2313,-33.97538,136.19832,-4.67921,-9.86964,139.74648,14.48269,-34.95545,119.78748,8.81962,0.42225,123.75209,-24.75254,-21.9424,122.59526,-22.93459,18.44362,100.66025,-2.71771,-24.55373,97.66861,2.77764,16.87815,71.25666,-20.0628,-24.251,71.68567,-17.78373
-11.61128,175.40342,7.36067,-8.51849,179.5821,6.71016,-15.46133,178.63755,6.94486,-3.39037,181.10493,-2.06099,-20.29856,180.11058,-2.46516,5.59029,165.95684,-10.55213,-28.04097,163.09013,-9.78651,9.04775,145.3583,3.56984,-33.36392,137.13384,-3.56343,-5.21655,138.56371,15.41055,-36.08104,118.576,7.44961,1.14513,123.67248,-23.76339,-21.62339,122.64779,-22.03575,18.22656,100.26003,-1.68038,-23.85018,97.29429,3.12435,16.60358,71.12805,-20.0406,-24.14427,71.58504,-18.17716
-11.14684,177.06555,7.07052,-8.53416,180.59185,5.61464,-15.35021,179.73896,5.76344,-3.53346,182.12679,-3.30005,-20.31707,180.61396,-3.39822,5.75659,167.24791,-11.3571,-27.56935,163.85797,-10.5682,10.69486,147.02673,4.60939,-33.10051,138.81592,-2.04972,-1.53159,139.04049,17.48243,-34.85095,121.09159,10.55907,1.66126,124.25087,-22.41779,-21.05059,123.17577,-20.86748,18.67335,99.94453,-1.13971,-23.5443,97.19818,3.52446,16.81046,71.22857,-20.03962,-24.01489,71.63586,-17.8854
-10.85943,178.12072,5.60334,-8.44005,181.66937,4.26671,-15.31365,180.59099,4.51709,-3.72697,183.29252,-4.68648,-20.16058,181.58828,-4.43976,5.93557,168.46785,-12.28881,-27.13879,164.66569,-11.2442,12.09501,150.92696,3.29885,-32.27183,140.15884,-0.6477,1.81238,141.60191,19.03956,-31.60375,125.01404,15.10196,2.39915,124.57739,-22.17324,-19.9028,123.403,-20.2213,18.81113,99.55018,-0.50753,-23.36396,97.17355,3.80594,16.78484,71.41503,-19.86325,-23.8866,71.70755,-18.03213
-10.75909,179.71775,4.91673,-8.34311,183.5385,3.27202,-15.38907,181.97575,3.15275,-3.77409,184.39984,-5.87562,-20.13881,182.59304,-5.64491,6.33357,169.65654,-13.06677,-26.38998,165.49809,-11.50321,15.34163,153.03465,4.05776,-31.97309,141.65041,-0.57105,5.05426,144.98483,19.76541,-30.34345,128.67888,17.60111,3.13961,125.22399,-20.47247,-19.12699,124.07335,-19.39564,18.89162,99.13925,-0.29979,-23.23279,97.21729,3.92704,16.88289,71.34522,-19.35445,-23.88294,71.82679,-17.74602
